Temp A (K)	Temp B (K)	Re voltage (mV)	Im voltage (mV)	Current (mA)	Phase	Frequency (Hz)
Temp A (K)	Temp B (K)	Re voltage (mV)	Im voltage (mV)	Current (mA)	Phase	Frequency (Hz)
93.178000	89.153000	0.005285	0.000021	0.510696	86.710000	30230
93.162000	89.140000	0.005285	0.000021	0.510696	86.710000	30230
93.147000	89.124000	0.005285	0.000021	0.510696	86.710000	30230
93.133000	89.108000	0.005285	0.000021	0.510696	86.710000	30230
93.118000	89.094000	0.005285	0.000021	0.510696	86.710000	30230
93.100000	89.080000	0.005285	0.000021	0.510696	86.710000	30230
93.088000	89.071000	0.005285	0.000020	0.510696	86.710000	30230
93.072000	89.056000	0.005285	0.000020	0.510696	86.710000	30230
93.056000	89.038000	0.005285	0.000020	0.510696	86.710000	30230
93.040000	89.028000	0.005285	0.000020	0.510696	86.710000	30230
93.024000	89.012000	0.005285	0.000020	0.510696	86.710000	30230
93.012000	88.998000	0.005285	0.000020	0.510696	86.710000	30230
92.997000	88.986000	0.005285	0.000020	0.510743	86.710000	30230
92.984000	88.970000	0.005285	0.000020	0.510791	86.710000	30230
92.966000	88.953000	0.005285	0.000020	0.510791	86.710000	30230
92.949000	88.938000	0.005285	0.000021	0.510791	86.710000	30230
92.933000	88.929000	0.005285	0.000021	0.510791	86.710000	30230
92.919000	88.914000	0.005285	0.000022	0.510791	86.710000	30230
92.904000	88.891000	0.005285	0.000022	0.510791	86.710000	30230
92.888000	88.884000	0.005285	0.000021	0.510839	86.710000	30230
92.875000	88.874000	0.005285	0.000021	0.510839	86.710000	30230
92.858000	88.854000	0.005285	0.000021	0.510839	86.710000	30230
92.845000	88.843000	0.005285	0.000020	0.510886	86.710000	30230
92.829000	88.828000	0.005285	0.000020	0.510886	86.710000	30230
92.812000	88.812000	0.005284	0.000020	0.510934	86.710000	30230
92.797000	88.801000	0.005285	0.000020	0.510934	86.710000	30230
92.780000	88.780000	0.005285	0.000020	0.510934	86.710000	30230
92.766000	88.776000	0.005285	0.000020	0.510934	86.710000	30230
92.752000	88.752000	0.005286	0.000020	0.510982	86.710000	30230
92.735000	88.746000	0.005286	0.000020	0.511029	86.710000	30230
92.723000	88.732000	0.005286	0.000020	0.511029	86.710000	30230
92.705000	88.715000	0.005286	0.000020	0.511029	86.710000	30230
92.691000	88.707000	0.005285	0.000020	0.511029	86.710000	30230
92.679000	88.689000	0.005285	0.000020	0.510982	86.710000	30230
92.660000	88.674000	0.005285	0.000020	0.510982	86.710000	30230
92.650000	88.658000	0.005285	0.000020	0.510982	86.710000	30230
92.627000	88.642000	0.005285	0.000020	0.510982	86.710000	30230
92.611000	88.627000	0.005285	0.000020	0.510934	86.710000	30230
92.596000	88.617000	0.005286	0.000019	0.510934	86.710000	30230
92.583000	88.603000	0.005286	0.000019	0.510934	86.710000	30230
92.567000	88.587000	0.005286	0.000019	0.510982	86.710000	30230
92.552000	88.574000	0.005286	0.000019	0.510982	86.710000	30230
92.538000	88.559000	0.005286	0.000018	0.510982	86.710000	30230
92.522000	88.545000	0.005286	0.000018	0.511029	86.710000	30230
92.508000	88.526000	0.005287	0.000017	0.511029	86.710000	30230
92.488000	88.516000	0.005287	0.000017	0.511077	86.710000	30230
92.475000	88.499000	0.005287	0.000017	0.511125	86.710000	30230
92.454000	88.484000	0.005287	0.000017	0.511125	86.710000	30230
92.442000	88.472000	0.005287	0.000017	0.511125	86.710000	30230
92.427000	88.455000	0.005286	0.000017	0.511125	86.710000	30230
92.415000	88.448000	0.005287	0.000016	0.511125	86.710000	30230
92.395000	88.425000	0.005286	0.000016	0.511172	86.710000	30230
92.382000	88.415000	0.005286	0.000016	0.511172	86.710000	30230
92.365000	88.400000	0.005286	0.000016	0.511220	86.710000	30230
92.352000	88.386000	0.005287	0.000016	0.511268	86.710000	30230
92.336000	88.371000	0.005287	0.000016	0.511268	86.710000	30230
92.324000	88.359000	0.005287	0.000016	0.511315	86.710000	30230
92.305000	88.341000	0.005287	0.000016	0.511315	86.710000	30230
92.288000	88.331000	0.005288	0.000016	0.511315	86.710000	30230
92.274000	88.314000	0.005288	0.000016	0.511315	86.710000	30230
92.258000	88.299000	0.005288	0.000016	0.511315	86.710000	30230
92.242000	88.289000	0.005289	0.000016	0.511268	86.710000	30230
92.227000	88.276000	0.005289	0.000017	0.511268	86.710000	30230
92.211000	88.266000	0.005289	0.000016	0.511268	86.710000	30230
92.196000	88.247000	0.005289	0.000016	0.511220	86.710000	30230
92.182000	88.231000	0.005289	0.000016	0.511220	86.710000	30230
92.164000	88.220000	0.005289	0.000017	0.511172	86.710000	30230
92.149000	88.198000	0.005289	0.000017	0.511220	86.710000	30230
92.133000	88.185000	0.005289	0.000017	0.511268	86.710000	30230
92.117000	88.175000	0.005290	0.000017	0.511268	86.710000	30230
92.103000	88.154000	0.005290	0.000018	0.511315	86.710000	30230
92.087000	88.150000	0.005291	0.000018	0.511315	86.710000	30230
92.069000	88.129000	0.005291	0.000019	0.511363	86.710000	30230
92.057000	88.119000	0.005291	0.000020	0.511363	86.710000	30230
92.041000	88.104000	0.005291	0.000021	0.511363	86.710000	30230
92.028000	88.087000	0.005291	0.000022	0.511363	86.710000	30230
92.010000	88.071000	0.005291	0.000022	0.511363	86.710000	30230
91.997000	88.058000	0.005291	0.000022	0.511411	86.710000	30230
91.980000	88.047000	0.005291	0.000022	0.511411	86.710000	30230
91.969000	88.028000	0.005292	0.000022	0.511459	86.710000	30230
91.945000	88.016000	0.005292	0.000022	0.511459	86.710000	30230
91.930000	88.002000	0.005292	0.000022	0.511459	86.710000	30230
91.914000	87.989000	0.005292	0.000022	0.511459	86.710000	30230
91.900000	87.975000	0.005292	0.000022	0.511459	86.710000	30230
91.883000	87.965000	0.005292	0.000022	0.511459	86.710000	30230
91.868000	87.939000	0.005291	0.000021	0.511459	86.710000	30230
91.855000	87.933000	0.005291	0.000021	0.511459	86.710000	30230
91.842000	87.916000	0.005291	0.000021	0.511459	86.710000	30230
91.822000	87.896000	0.005291	0.000020	0.511459	86.710000	30230
91.806000	87.885000	0.005291	0.000020	0.511459	86.710000	30230
91.790000	87.870000	0.005291	0.000020	0.511506	86.710000	30230
91.779000	87.863000	0.005291	0.000020	0.511506	86.710000	30230
91.765000	87.847000	0.005292	0.000020	0.511506	86.710000	30230
91.752000	87.830000	0.005292	0.000020	0.511554	86.710000	30230
91.738000	87.819000	0.005293	0.000020	0.511554	86.710000	30230
91.726000	87.801000	0.005293	0.000020	0.511602	86.710000	30230
91.713000	87.793000	0.005293	0.000020	0.511602	86.710000	30230
91.698000	87.774000	0.005293	0.000019	0.511649	86.710000	30230
91.686000	87.759000	0.005293	0.000019	0.511697	86.710000	30230
91.673000	87.746000	0.005293	0.000019	0.511697	86.710000	30230
91.657000	87.733000	0.005293	0.000018	0.511697	86.710000	30230
91.642000	87.710000	0.005294	0.000018	0.511697	86.710000	30230
91.629000	87.707000	0.005294	0.000017	0.511697	86.710000	30230
91.616000	87.688000	0.005294	0.000017	0.511697	86.710000	30230
91.602000	87.680000	0.005294	0.000017	0.511697	86.710000	30230
91.590000	87.659000	0.005294	0.000017	0.511697	86.710000	30230
91.578000	87.644000	0.005294	0.000017	0.511649	86.710000	30230
91.562000	87.635000	0.005294	0.000017	0.511649	86.710000	30230
91.548000	87.618000	0.005294	0.000017	0.511649	86.710000	30230
91.531000	87.603000	0.005294	0.000016	0.511649	86.710000	30230
91.518000	87.591000	0.005294	0.000015	0.511649	86.710000	30230
91.509000	87.575000	0.005296	0.000014	0.511649	86.710000	30230
91.495000	87.562000	0.005296	0.000013	0.511649	86.710000	30230
91.482000	87.539000	0.005296	0.000012	0.511649	86.710000	30230
91.469000	87.535000	0.005297	0.000010	0.511649	86.710000	30230
91.454000	87.513000	0.005297	0.000008	0.511649	86.710000	30230
91.442000	87.500000	0.005298	0.000007	0.511649	86.710000	30230
91.428000	87.487000	0.005297	0.000005	0.511649	86.710000	30230
91.415000	87.470000	0.005297	0.000003	0.511649	86.710000	30230
91.401000	87.454000	0.005297	0.000001	0.511697	86.710000	30230
91.388000	87.447000	0.005297	0.000000	0.511697	86.710000	30230
91.375000	87.425000	0.005297	-0.000001	0.511745	86.710000	30230
91.359000	87.416000	0.005297	-0.000003	0.511792	86.710000	30230
91.347000	87.398000	0.005297	-0.000004	0.511792	86.710000	30230
91.332000	87.383000	0.005297	-0.000006	0.511792	86.710000	30230
91.321000	87.376000	0.005297	-0.000007	0.511840	86.710000	30230
91.309000	87.358000	0.005298	-0.000008	0.511840	86.710000	30230
91.294000	87.347000	0.005298	-0.000009	0.511840	86.710000	30230
91.283000	87.331000	0.005299	-0.000010	0.511840	86.710000	30230
91.266000	87.310000	0.005299	-0.000010	0.511840	86.710000	30230
91.250000	87.297000	0.005299	-0.000010	0.511888	86.710000	30230
91.234000	87.286000	0.005300	-0.000010	0.511888	86.710000	30230
91.226000	87.273000	0.005299	-0.000011	0.511888	86.710000	30230
91.211000	87.257000	0.005300	-0.000012	0.511840	86.710000	30230
91.198000	87.247000	0.005300	-0.000013	0.511840	86.710000	30230
91.186000	87.232000	0.005299	-0.000013	0.511840	86.710000	30230
91.172000	87.213000	0.005299	-0.000014	0.511840	86.710000	30230
91.157000	87.198000	0.005299	-0.000014	0.511840	86.710000	30230
91.146000	87.186000	0.005299	-0.000015	0.511840	86.710000	30230
91.132000	87.168000	0.005299	-0.000016	0.511888	86.710000	30230
91.120000	87.157000	0.005299	-0.000017	0.511888	86.710000	30230
91.103000	87.142000	0.005299	-0.000017	0.511935	86.710000	30230
91.091000	87.125000	0.005299	-0.000017	0.511935	86.710000	30230
91.074000	87.112000	0.005300	-0.000017	0.511935	86.710000	30230
91.061000	87.094000	0.005300	-0.000018	0.511935	86.710000	30230
91.050000	87.081000	0.005301	-0.000018	0.511983	86.710000	30230
91.034000	87.067000	0.005301	-0.000018	0.511983	86.710000	30230
91.022000	87.053000	0.005302	-0.000019	0.511983	86.710000	30230
91.008000	87.038000	0.005302	-0.000019	0.511983	86.710000	30230
90.995000	87.026000	0.005302	-0.000020	0.511983	86.710000	30230
90.981000	87.013000	0.005302	-0.000020	0.511983	86.710000	30230
90.964000	86.995000	0.005302	-0.000021	0.511983	86.710000	30230
90.950000	86.974000	0.005302	-0.000021	0.511983	86.710000	30230
90.938000	86.968000	0.005302	-0.000020	0.511983	86.710000	30230
90.925000	86.955000	0.005302	-0.000020	0.511983	86.710000	30230
90.913000	86.935000	0.005302	-0.000020	0.511935	86.710000	30230
90.901000	86.931000	0.005302	-0.000020	0.511935	86.710000	30230
90.886000	86.907000	0.005302	-0.000020	0.511935	86.710000	30230
90.871000	86.895000	0.005302	-0.000020	0.511935	86.710000	30230
90.859000	86.883000	0.005301	-0.000020	0.511983	86.710000	30230
90.846000	86.864000	0.005301	-0.000020	0.512031	86.710000	30230
90.832000	86.853000	0.005301	-0.000020	0.512031	86.710000	30230
90.815000	86.836000	0.005301	-0.000020	0.512031	86.710000	30230
90.801000	86.824000	0.005300	-0.000020	0.512031	86.710000	30230
90.788000	86.813000	0.005300	-0.000021	0.512031	86.710000	30230
90.774000	86.799000	0.005300	-0.000021	0.512031	86.710000	30230
90.761000	86.784000	0.005300	-0.000020	0.512031	86.710000	30230
90.747000	86.768000	0.005300	-0.000020	0.512031	86.710000	30230
90.736000	86.754000	0.005300	-0.000020	0.512031	86.710000	30230
90.719000	86.743000	0.005300	-0.000020	0.511983	86.710000	30230
90.704000	86.719000	0.005300	-0.000020	0.511983	86.710000	30230
90.688000	86.709000	0.005300	-0.000020	0.511983	86.710000	30230
90.676000	86.689000	0.005300	-0.000020	0.511983	86.710000	30230
90.663000	86.681000	0.005300	-0.000020	0.511935	86.710000	30230
90.651000	86.668000	0.005300	-0.000020	0.511935	86.710000	30230
90.641000	86.650000	0.005300	-0.000020	0.511935	86.710000	30230
90.619000	86.642000	0.005300	-0.000020	0.511935	86.710000	30230
90.610000	86.625000	0.005300	-0.000020	0.511935	86.710000	30230
90.596000	86.616000	0.005300	-0.000020	0.511935	86.710000	30230
90.583000	86.594000	0.005299	-0.000020	0.511935	86.710000	30230
90.573000	86.586000	0.005299	-0.000020	0.511983	86.710000	30230
90.556000	86.567000	0.005299	-0.000020	0.511983	86.710000	30230
90.540000	86.552000	0.005298	-0.000020	0.511935	86.710000	30230
90.526000	86.543000	0.005298	-0.000020	0.511935	86.710000	30230
90.515000	86.526000	0.005297	-0.000020	0.511935	86.710000	30230
90.501000	86.506000	0.005297	-0.000020	0.511983	86.710000	30230
90.487000	86.494000	0.005298	-0.000020	0.511983	86.710000	30230
90.474000	86.480000	0.005298	-0.000020	0.511983	86.710000	30230
90.460000	86.466000	0.005299	-0.000021	0.512031	86.710000	30230
90.446000	86.454000	0.005299	-0.000021	0.512031	86.710000	30230
90.431000	86.441000	0.005300	-0.000021	0.512031	86.710000	30230
90.417000	86.421000	0.005300	-0.000021	0.512078	86.710000	30230
90.402000	86.413000	0.005301	-0.000021	0.512078	86.710000	30230
90.390000	86.392000	0.005301	-0.000021	0.512126	86.710000	30230
90.375000	86.384000	0.005301	-0.000021	0.512126	86.710000	30230
90.362000	86.367000	0.005302	-0.000021	0.512174	86.710000	30230
90.349000	86.355000	0.005302	-0.000022	0.512174	86.710000	30230
90.336000	86.337000	0.005303	-0.000022	0.512174	86.710000	30230
90.322000	86.320000	0.005303	-0.000022	0.512174	86.710000	30230
90.308000	86.313000	0.005303	-0.000022	0.512174	86.710000	30230
90.294000	86.299000	0.005303	-0.000022	0.512174	86.710000	30230
90.282000	86.278000	0.005301	-0.000022	0.512174	86.710000	30230
90.266000	86.267000	0.005301	-0.000022	0.512174	86.710000	30230
90.252000	86.251000	0.005300	-0.000022	0.512174	86.710000	30230
90.241000	86.239000	0.005300	-0.000022	0.512174	86.710000	30230
90.223000	86.229000	0.005300	-0.000022	0.512174	86.710000	30230
90.213000	86.209000	0.005300	-0.000022	0.512174	86.710000	30230
90.197000	86.199000	0.005300	-0.000022	0.512174	86.710000	30230
90.184000	86.180000	0.005301	-0.000022	0.512174	86.710000	30230
90.170000	86.163000	0.005301	-0.000022	0.512174	86.710000	30230
90.160000	86.149000	0.005301	-0.000022	0.512174	86.710000	30230
90.144000	86.129000	0.005301	-0.000022	0.512174	86.710000	30230
90.129000	86.120000	0.005301	-0.000022	0.512221	86.710000	30230
90.116000	86.107000	0.005301	-0.000022	0.512221	86.710000	30230
90.098000	86.096000	0.005302	-0.000022	0.512221	86.710000	30230
90.085000	86.078000	0.005302	-0.000023	0.512221	86.710000	30230
90.073000	86.061000	0.005302	-0.000024	0.512269	86.710000	30230
90.061000	86.051000	0.005302	-0.000024	0.512269	86.710000	30230
90.047000	86.036000	0.005302	-0.000024	0.512269	86.710000	30230
90.032000	86.016000	0.005303	-0.000022	0.512317	86.710000	30230
90.019000	86.009000	0.005303	-0.000022	0.512365	86.710000	30230
90.006000	85.993000	0.005303	-0.000021	0.512412	86.710000	30230
89.991000	85.972000	0.005303	-0.000021	0.512460	86.710000	30230
89.975000	85.963000	0.005304	-0.000020	0.512460	86.710000	30230
89.962000	85.943000	0.005304	-0.000020	0.512460	86.710000	30230
89.951000	85.933000	0.005304	-0.000020	0.512460	86.710000	30230
89.936000	85.925000	0.005305	-0.000021	0.512508	86.710000	30230
89.923000	85.903000	0.005305	-0.000021	0.512508	86.710000	30230
89.907000	85.892000	0.005305	-0.000021	0.512508	86.710000	30230
89.895000	85.873000	0.005305	-0.000021	0.512555	86.710000	30230
89.879000	85.861000	0.005305	-0.000021	0.512555	86.710000	30230
89.867000	85.850000	0.005305	-0.000021	0.512555	86.710000	30230
89.850000	85.836000	0.005305	-0.000021	0.512555	86.710000	30230
89.837000	85.817000	0.005305	-0.000021	0.512555	86.710000	30230
89.820000	85.800000	0.005305	-0.000021	0.512555	86.710000	30230
89.809000	85.791000	0.005305	-0.000021	0.512555	86.710000	30230
89.796000	85.776000	0.005305	-0.000021	0.512555	86.710000	30230
89.785000	85.757000	0.005305	-0.000021	0.512555	86.710000	30230
89.769000	85.745000	0.005305	-0.000021	0.512555	86.710000	30230
89.755000	85.729000	0.005305	-0.000021	0.512555	86.710000	30230
89.742000	85.717000	0.005305	-0.000021	0.512555	86.710000	30230
89.732000	85.704000	0.005304	-0.000021	0.512555	86.710000	30230
89.708000	85.687000	0.005304	-0.000021	0.512555	86.710000	30230
89.698000	85.671000	0.005304	-0.000021	0.512555	86.710000	30230
89.686000	85.656000	0.005304	-0.000022	0.512555	86.710000	30230
89.671000	85.642000	0.005304	-0.000022	0.512555	86.710000	30230
89.657000	85.629000	0.005304	-0.000024	0.512555	86.710000	30230
89.643000	85.607000	0.005304	-0.000025	0.512555	86.710000	30230
89.628000	85.604000	0.005304	-0.000026	0.512555	86.710000	30230
89.616000	85.592000	0.005304	-0.000026	0.512555	86.710000	30230
89.604000	85.567000	0.005305	-0.000027	0.512508	86.710000	30230
89.589000	85.556000	0.005305	-0.000028	0.512508	86.710000	30230
89.573000	85.542000	0.005305	-0.000028	0.512508	86.710000	30230
89.558000	85.529000	0.005305	-0.000028	0.512460	86.710000	30230
89.545000	85.514000	0.005306	-0.000029	0.512460	86.710000	30230
89.528000	85.496000	0.005306	-0.000029	0.512460	86.710000	30230
89.517000	85.482000	0.005306	-0.000028	0.512460	86.710000	30230
89.502000	85.471000	0.005306	-0.000028	0.512460	86.710000	30230
89.491000	85.456000	0.005306	-0.000029	0.512460	86.710000	30230
89.476000	85.445000	0.005306	-0.000029	0.512460	86.710000	30230
89.462000	85.424000	0.005306	-0.000029	0.512460	86.710000	30230
89.446000	85.416000	0.005307	-0.000028	0.512460	86.710000	30230
89.438000	85.397000	0.005307	-0.000027	0.512460	86.710000	30230
89.423000	85.377000	0.005307	-0.000026	0.512460	86.710000	30230
89.407000	85.371000	0.005307	-0.000024	0.512460	86.710000	30230
89.395000	85.351000	0.005306	-0.000022	0.512460	86.710000	30230
89.382000	85.333000	0.005306	-0.000020	0.512460	86.710000	30230
89.371000	85.324000	0.005305	-0.000019	0.512460	86.710000	30230
89.354000	85.307000	0.005305	-0.000018	0.512460	86.710000	30230
89.339000	85.291000	0.005304	-0.000017	0.512460	86.710000	30230
89.324000	85.280000	0.005304	-0.000015	0.512460	86.710000	30230
89.311000	85.267000	0.005304	-0.000015	0.512460	86.710000	30230
89.296000	85.254000	0.005304	-0.000014	0.512460	86.710000	30230
89.282000	85.231000	0.005304	-0.000013	0.512460	86.710000	30230
89.270000	85.222000	0.005304	-0.000012	0.512460	86.710000	30230
89.253000	85.208000	0.005304	-0.000010	0.512460	86.710000	30230
89.238000	85.188000	0.005304	-0.000008	0.512412	86.710000	30230
89.227000	85.184000	0.005304	-0.000007	0.512412	86.710000	30230
89.207000	85.159000	0.005305	-0.000007	0.512412	86.710000	30230
89.197000	85.153000	0.005305	-0.000007	0.512365	86.710000	30230
89.184000	85.134000	0.005305	-0.000007	0.512365	86.710000	30230
89.171000	85.123000	0.005305	-0.000007	0.512365	86.710000	30230
89.155000	85.104000	0.005304	-0.000006	0.512365	86.710000	30230
89.140000	85.091000	0.005304	-0.000006	0.512317	86.710000	30230
89.126000	85.074000	0.005304	-0.000005	0.512317	86.710000	30230
89.114000	85.060000	0.005304	-0.000004	0.512317	86.710000	30230
89.095000	85.042000	0.005304	-0.000003	0.512317	86.710000	30230
89.082000	85.030000	0.005304	-0.000001	0.512317	86.710000	30230
89.068000	85.021000	0.005304	-0.000001	0.512317	86.710000	30230
89.055000	85.005000	0.005304	0.000000	0.512317	86.710000	30230
89.042000	84.991000	0.005304	0.000000	0.512269	86.710000	30230
89.027000	84.973000	0.005303	0.000000	0.512269	86.710000	30230
89.007000	84.960000	0.005303	0.000001	0.512269	86.710000	30230
88.997000	84.945000	0.005302	0.000001	0.512269	86.710000	30230
88.982000	84.929000	0.005302	0.000001	0.512269	86.710000	30230
88.965000	84.914000	0.005301	0.000001	0.512269	86.710000	30230
88.951000	84.897000	0.005300	0.000001	0.512269	86.710000	30230
88.940000	84.887000	0.005300	0.000001	0.512269	86.710000	30230
88.921000	84.869000	0.005300	0.000002	0.512269	86.710000	30230
88.907000	84.855000	0.005300	0.000002	0.512269	86.710000	30230
88.895000	84.841000	0.005301	0.000002	0.512269	86.710000	30230
88.881000	84.827000	0.005301	0.000001	0.512269	86.710000	30230
88.865000	84.817000	0.005301	0.000002	0.512269	86.710000	30230
88.851000	84.802000	0.005301	0.000002	0.512269	86.710000	30230
88.837000	84.780000	0.005301	0.000002	0.512269	86.710000	30230
88.825000	84.767000	0.005301	0.000002	0.512269	86.710000	30230
88.808000	84.755000	0.005301	0.000002	0.512269	86.710000	30230
88.795000	84.737000	0.005302	0.000002	0.512269	86.710000	30230
88.779000	84.727000	0.005302	0.000002	0.512269	86.710000	30230
88.765000	84.708000	0.005302	0.000002	0.512269	86.710000	30230
88.752000	84.696000	0.005302	0.000002	0.512269	86.710000	30230
88.736000	84.683000	0.005302	0.000002	0.512269	86.710000	30230
88.720000	84.664000	0.005301	0.000002	0.512269	86.710000	30230
88.709000	84.652000	0.005301	0.000002	0.512269	86.710000	30230
88.695000	84.636000	0.005302	0.000002	0.512221	86.710000	30230
88.678000	84.619000	0.005302	0.000002	0.512221	86.710000	30230
88.661000	84.609000	0.005302	0.000002	0.512221	86.710000	30230
88.645000	84.591000	0.005302	0.000002	0.512221	86.710000	30230
88.633000	84.572000	0.005302	0.000001	0.512221	86.710000	30230
88.617000	84.560000	0.005302	0.000001	0.512269	86.710000	30230
88.604000	84.542000	0.005302	0.000001	0.512269	86.710000	30230
88.586000	84.535000	0.005302	0.000001	0.512269	86.710000	30230
88.574000	84.512000	0.005301	0.000000	0.512269	86.710000	30230
88.561000	84.507000	0.005301	0.000001	0.512269	86.710000	30230
88.547000	84.487000	0.005301	0.000000	0.512221	86.710000	30230
88.532000	84.476000	0.005302	0.000000	0.512174	86.710000	30230
88.516000	84.464000	0.005302	0.000000	0.512126	86.710000	30230
88.502000	84.443000	0.005302	0.000000	0.512126	86.710000	30230
88.491000	84.433000	0.005301	0.000000	0.512078	86.710000	30230
88.474000	84.414000	0.005302	-0.000000	0.512031	86.710000	30230
88.462000	84.399000	0.005302	-0.000001	0.512031	86.710000	30230
88.443000	84.389000	0.005303	-0.000001	0.512031	86.710000	30230
88.432000	84.368000	0.005303	-0.000001	0.512031	86.710000	30230
88.417000	84.357000	0.005303	-0.000001	0.512031	86.710000	30230
88.403000	84.346000	0.005303	-0.000001	0.512031	86.710000	30230
88.389000	84.332000	0.005303	-0.000001	0.512031	86.710000	30230
88.375000	84.318000	0.005303	-0.000000	0.512031	86.710000	30230
88.359000	84.302000	0.005302	0.000000	0.512031	86.710000	30230
88.343000	84.290000	0.005302	0.000000	0.512031	86.710000	30230
88.328000	84.276000	0.005302	0.000001	0.512031	86.710000	30230
88.315000	84.256000	0.005301	0.000000	0.512031	86.710000	30230
88.300000	84.243000	0.005300	0.000000	0.512031	86.710000	30230
88.285000	84.227000	0.005300	0.000000	0.512031	86.710000	30230
88.272000	84.217000	0.005299	-0.000000	0.512031	86.710000	30230
88.256000	84.204000	0.005298	-0.000001	0.512031	86.710000	30230
88.239000	84.182000	0.005298	-0.000002	0.512031	86.710000	30230
88.228000	84.168000	0.005298	-0.000002	0.512031	86.710000	30230
88.209000	84.156000	0.005298	-0.000003	0.512031	86.710000	30230
88.198000	84.142000	0.005298	-0.000003	0.512031	86.710000	30230
88.182000	84.127000	0.005298	-0.000004	0.512031	86.710000	30230
88.166000	84.111000	0.005299	-0.000006	0.512031	86.710000	30230
88.152000	84.100000	0.005298	-0.000008	0.512031	86.710000	30230
88.141000	84.084000	0.005299	-0.000011	0.512031	86.710000	30230
88.126000	84.067000	0.005299	-0.000013	0.512031	86.710000	30230
88.109000	84.056000	0.005300	-0.000015	0.512031	86.710000	30230
88.093000	84.040000	0.005300	-0.000017	0.512031	86.710000	30230
88.077000	84.025000	0.005301	-0.000019	0.512031	86.710000	30230
88.064000	84.013000	0.005301	-0.000020	0.511983	86.710000	30230
88.049000	83.999000	0.005301	-0.000022	0.511983	86.710000	30230
88.039000	83.987000	0.005301	-0.000023	0.511983	86.710000	30230
88.022000	83.968000	0.005301	-0.000024	0.511983	86.710000	30230
88.008000	83.955000	0.005301	-0.000025	0.511983	86.710000	30230
87.993000	83.942000	0.005302	-0.000026	0.511983	86.710000	30230
87.977000	83.922000	0.005303	-0.000026	0.511983	86.710000	30230
87.960000	83.911000	0.005303	-0.000026	0.511983	86.710000	30230
87.949000	83.897000	0.005303	-0.000027	0.511983	86.710000	30230
87.933000	83.878000	0.005304	-0.000027	0.511983	86.710000	30230
87.917000	83.867000	0.005304	-0.000027	0.511983	86.710000	30230
87.902000	83.850000	0.005303	-0.000027	0.512031	86.710000	30230
87.888000	83.839000	0.005302	-0.000028	0.512031	86.710000	30230
87.875000	83.823000	0.005302	-0.000028	0.512031	86.710000	30230
87.860000	83.807000	0.005301	-0.000028	0.512031	86.710000	30230
87.842000	83.792000	0.005301	-0.000028	0.512031	86.710000	30230
87.829000	83.778000	0.005300	-0.000028	0.512078	86.710000	30230
87.817000	83.764000	0.005298	-0.000028	0.512078	86.710000	30230
87.803000	83.750000	0.005298	-0.000028	0.512078	86.710000	30230
87.786000	83.734000	0.005298	-0.000028	0.512078	86.710000	30230
87.771000	83.718000	0.005298	-0.000028	0.512031	86.710000	30230
87.760000	83.704000	0.005298	-0.000028	0.512031	86.710000	30230
87.739000	83.694000	0.005298	-0.000028	0.512031	86.710000	30230
87.727000	83.675000	0.005298	-0.000028	0.512031	86.710000	30230
87.713000	83.657000	0.005299	-0.000028	0.512031	86.710000	30230
87.701000	83.652000	0.005299	-0.000029	0.512031	86.710000	30230
87.685000	83.635000	0.005299	-0.000029	0.512031	86.710000	30230
87.673000	83.622000	0.005300	-0.000029	0.512078	86.710000	30230
87.656000	83.607000	0.005300	-0.000029	0.512126	86.710000	30230
87.640000	83.588000	0.005301	-0.000029	0.512174	86.710000	30230
87.624000	83.575000	0.005301	-0.000029	0.512269	86.710000	30230
87.609000	83.558000	0.005302	-0.000029	0.512269	86.710000	30230
87.595000	83.546000	0.005302	-0.000029	0.512317	86.710000	30230
87.582000	83.533000	0.005302	-0.000029	0.512365	86.710000	30230
87.566000	83.515000	0.005303	-0.000029	0.512365	86.710000	30230
87.549000	83.502000	0.005303	-0.000029	0.512412	86.710000	30230
87.536000	83.486000	0.005303	-0.000029	0.512412	86.710000	30230
87.520000	83.471000	0.005303	-0.000028	0.512460	86.710000	30230
87.505000	83.460000	0.005303	-0.000028	0.512460	86.710000	30230
87.494000	83.443000	0.005303	-0.000028	0.512508	86.710000	30230
87.480000	83.423000	0.005303	-0.000027	0.512555	86.710000	30230
87.464000	83.417000	0.005303	-0.000027	0.512555	86.710000	30230
87.449000	83.400000	0.005303	-0.000026	0.512555	86.710000	30230
87.433000	83.384000	0.005303	-0.000026	0.512555	86.710000	30230
87.418000	83.373000	0.005304	-0.000025	0.512603	86.710000	30230
87.405000	83.357000	0.005304	-0.000025	0.512603	86.710000	30230
87.391000	83.343000	0.005304	-0.000026	0.512603	86.710000	30230
87.375000	83.330000	0.005304	-0.000026	0.512603	86.710000	30230
87.360000	83.315000	0.005305	-0.000026	0.512603	86.710000	30230
87.343000	83.301000	0.005305	-0.000026	0.512651	86.710000	30230
87.332000	83.278000	0.005305	-0.000026	0.512651	86.710000	30230
87.317000	83.268000	0.005306	-0.000026	0.512651	86.710000	30230
87.298000	83.251000	0.005306	-0.000026	0.512603	86.710000	30230
87.284000	83.243000	0.005306	-0.000026	0.512603	86.710000	30230
87.271000	83.222000	0.005306	-0.000026	0.512603	86.710000	30230
87.253000	83.204000	0.005306	-0.000026	0.512603	86.710000	30230
