Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Re M in nH,Im M in nH,Date/time
Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Re M in nH,Im M in nH,Date/time
Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Re M in nH,Im M in nH,Date/time
297.660000,0.518420,0.000000,0.005519,87.560000,30260,56.021407,0.000000,07-Feb-19 11:21:39 AM
297.660000,0.518420,-0.000003,0.005519,87.560000,30260,56.021407,-0.028360,07-Feb-19 11:21:40 AM
297.660000,0.518420,-0.000003,0.005517,87.560000,30260,56.002426,-0.028360,07-Feb-19 11:21:41 AM
297.650000,0.518420,-0.000005,0.005518,87.560000,30260,56.011967,-0.047267,07-Feb-19 11:21:41 AM
297.650000,0.518420,-0.000005,0.005519,87.560000,30260,56.021407,-0.047267,07-Feb-19 11:21:42 AM
297.650000,0.518420,-0.000006,0.005519,87.560000,30260,56.021407,-0.056721,07-Feb-19 11:21:43 AM
297.650000,0.518420,-0.000006,0.005519,87.560000,30260,56.021407,-0.056721,07-Feb-19 11:21:43 AM
297.650000,0.518420,-0.000006,0.005520,87.560000,30260,56.030847,-0.056721,07-Feb-19 11:21:44 AM
297.660000,0.518420,-0.000007,0.005521,87.560000,30260,56.040287,-0.075628,07-Feb-19 11:21:45 AM
297.650000,0.518420,-0.000007,0.005523,87.560000,30260,56.059167,-0.075628,07-Feb-19 11:21:46 AM
297.660000,0.518420,-0.000005,0.005522,87.560000,30260,56.049727,-0.047267,07-Feb-19 11:21:46 AM
297.650000,0.518420,-0.000003,0.005521,87.560000,30260,56.040287,-0.028360,07-Feb-19 11:21:47 AM
297.660000,0.518420,-0.000001,0.005519,87.560000,30260,56.021407,-0.009454,07-Feb-19 11:21:48 AM
297.660000,0.518325,-0.000001,0.005518,87.560000,30260,56.022233,-0.009455,07-Feb-19 11:21:48 AM
297.660000,0.518325,-0.000003,0.005519,87.560000,30260,56.031675,-0.028366,07-Feb-19 11:21:49 AM
297.660000,0.518325,-0.000006,0.005517,87.560000,30260,56.012690,-0.056731,07-Feb-19 11:21:50 AM
297.660000,0.518230,-0.000007,0.005516,87.560000,30260,56.013514,-0.075656,07-Feb-19 11:21:51 AM
297.660000,0.518230,-0.000009,0.005516,87.560000,30260,56.013514,-0.094570,07-Feb-19 11:21:51 AM
297.660000,0.518230,-0.000007,0.005517,87.560000,30260,56.022958,-0.066199,07-Feb-19 11:21:52 AM
297.660000,0.518420,-0.000004,0.005519,87.560000,30260,56.021407,-0.037814,07-Feb-19 11:21:53 AM
297.660000,0.518516,-0.000003,0.005523,87.560000,30260,56.048788,-0.028355,07-Feb-19 11:21:53 AM
297.660000,0.518516,0.000000,0.005525,87.560000,30260,56.067665,0.000000,07-Feb-19 11:21:54 AM
297.660000,0.518516,0.000002,0.005526,87.560000,30260,56.077205,0.018904,07-Feb-19 11:21:55 AM
297.670000,0.518516,0.000002,0.005526,87.560000,30260,56.077205,0.018904,07-Feb-19 11:21:55 AM
297.660000,0.518516,0.000002,0.005525,87.560000,30260,56.067665,0.018904,07-Feb-19 11:21:56 AM
297.660000,0.518516,0.000005,0.005523,87.560000,30260,56.048788,0.047259,07-Feb-19 11:21:57 AM
297.660000,0.518516,0.000004,0.005523,87.560000,30260,56.048788,0.037807,07-Feb-19 11:21:57 AM
297.660000,0.518516,-0.000021,0.005521,87.560000,30260,56.029912,-0.217390,07-Feb-19 11:21:58 AM
297.670000,0.518420,-0.000026,0.005521,87.560000,30260,56.040287,-0.264697,07-Feb-19 11:21:59 AM
297.660000,0.518516,-0.000026,0.005522,87.560000,30260,56.039350,-0.264648,07-Feb-19 11:22:00 AM
297.670000,0.518516,-0.000026,0.005521,87.560000,30260,56.029912,-0.264648,07-Feb-19 11:22:00 AM
297.660000,0.518420,-0.000036,0.005519,87.560000,30260,56.021407,-0.368686,07-Feb-19 11:22:01 AM
297.660000,0.518420,-0.000038,0.005517,87.560000,30260,56.002426,-0.387594,07-Feb-19 11:22:02 AM
297.660000,0.518516,-0.000039,0.005518,87.560000,30260,56.001597,-0.396973,07-Feb-19 11:22:02 AM
297.660000,0.518516,-0.000037,0.005519,87.560000,30260,56.011035,-0.378070,07-Feb-19 11:22:03 AM
297.660000,0.518516,-0.000040,0.005520,87.560000,30260,56.020473,-0.406425,07-Feb-19 11:22:04 AM
297.660000,0.518516,-0.000047,0.005522,87.560000,30260,56.039350,-0.472587,07-Feb-19 11:22:04 AM
297.660000,0.518420,-0.000057,0.005525,87.560000,30260,56.078047,-0.576662,07-Feb-19 11:22:05 AM
297.660000,0.518420,-0.000071,0.005527,87.560000,30260,56.097029,-0.718466,07-Feb-19 11:22:06 AM
297.650000,0.518420,-0.000092,0.005527,87.560000,30260,56.106469,-0.935895,07-Feb-19 11:22:07 AM
297.650000,0.518325,-0.000113,0.005527,87.560000,30260,56.116752,-1.144075,07-Feb-19 11:22:07 AM
297.650000,0.518230,-0.000124,0.005524,87.560000,30260,56.089164,-1.257779,07-Feb-19 11:22:08 AM
297.660000,0.518325,-0.000124,0.005525,87.560000,30260,56.088325,-1.257549,07-Feb-19 11:22:09 AM
297.660000,0.518325,-0.000121,0.005527,87.560000,30260,56.107310,-1.229183,07-Feb-19 11:22:09 AM
297.660000,0.518325,-0.000119,0.005528,87.560000,30260,56.126194,-1.210269,07-Feb-19 11:22:10 AM
297.660000,0.518325,-0.000117,0.005529,87.560000,30260,56.135636,-1.191355,07-Feb-19 11:22:11 AM
297.660000,0.518325,-0.000115,0.005530,87.560000,30260,56.145077,-1.172441,07-Feb-19 11:22:11 AM
297.660000,0.518325,-0.000115,0.005530,87.560000,30260,56.145077,-1.162989,07-Feb-19 11:22:12 AM
297.650000,0.518325,-0.000112,0.005530,87.560000,30260,56.145077,-1.134624,07-Feb-19 11:22:13 AM
297.650000,0.518325,-0.000109,0.005528,87.560000,30260,56.126194,-1.106258,07-Feb-19 11:22:13 AM
