Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Re M in nH,Im M in nH,Date/time
3.192000,0.480559,0.000004,0.000618,87.880000,30050,6.818990,0.041078,14-Feb-19 4:02:43 PM
3.156000,0.480559,0.000004,0.000620,87.880000,30050,6.839522,0.041078,14-Feb-19 4:02:44 PM
3.194000,0.480559,0.000004,0.000618,87.880000,30050,6.818990,0.041078,14-Feb-19 4:02:45 PM
3.204000,0.480559,0.000004,0.000618,87.880000,30050,6.818990,0.041078,14-Feb-19 4:02:45 PM
3.167000,0.480559,0.000006,0.000618,87.880000,30050,6.818990,0.061617,14-Feb-19 4:02:46 PM
3.188000,0.480559,0.000006,0.000618,87.880000,30050,6.818990,0.061617,14-Feb-19 4:02:47 PM
3.207000,0.480559,0.000007,0.000618,87.880000,30050,6.818990,0.082157,14-Feb-19 4:02:47 PM
3.190000,0.480559,0.000007,0.000617,87.880000,30050,6.798447,0.082157,14-Feb-19 4:02:48 PM
3.182000,0.480559,0.000007,0.000617,87.880000,30050,6.798447,0.082157,14-Feb-19 4:02:49 PM
3.209000,0.480559,0.000006,0.000618,87.880000,30050,6.818990,0.061617,14-Feb-19 4:02:49 PM
3.197000,0.480559,0.000006,0.000617,87.880000,30050,6.798447,0.061617,14-Feb-19 4:02:50 PM
3.178000,0.480559,0.000007,0.000617,87.880000,30050,6.798447,0.082157,14-Feb-19 4:02:51 PM
3.208000,0.480559,0.000006,0.000618,87.880000,30050,6.818990,0.061617,14-Feb-19 4:02:52 PM
3.210000,0.480559,0.000006,0.000618,87.880000,30050,6.818990,0.061617,14-Feb-19 4:02:52 PM
3.180000,0.480559,0.000006,0.000618,87.880000,30050,6.818990,0.061617,14-Feb-19 4:02:53 PM
3.205000,0.480559,0.000006,0.000618,87.880000,30050,6.818990,0.061617,14-Feb-19 4:02:54 PM
3.217000,0.480655,0.000006,0.000618,87.880000,30050,6.817628,0.061605,14-Feb-19 4:02:54 PM
3.193000,0.480655,0.000007,0.000618,87.880000,30050,6.817628,0.082140,14-Feb-19 4:02:55 PM
3.208000,0.480655,0.000006,0.000618,87.880000,30050,6.817628,0.061605,14-Feb-19 4:02:56 PM
3.220000,0.480559,0.000004,0.000618,87.880000,30050,6.818990,0.041078,14-Feb-19 4:02:56 PM
3.208000,0.480559,0.000004,0.000618,87.880000,30050,6.818990,0.041078,14-Feb-19 4:02:57 PM
3.200000,0.480559,0.000004,0.000618,87.880000,30050,6.818990,0.041078,14-Feb-19 4:02:58 PM
3.223000,0.480655,0.000004,0.000618,87.880000,30050,6.817628,0.041070,14-Feb-19 4:02:58 PM
3.220000,0.480655,0.000002,0.000618,87.880000,30050,6.817628,0.020535,14-Feb-19 4:02:59 PM
3.201000,0.480655,0.000002,0.000618,87.880000,30050,6.817628,0.020535,14-Feb-19 4:03:00 PM
3.216000,0.480655,0.000002,0.000618,87.880000,30050,6.817628,0.020535,14-Feb-19 4:03:01 PM
3.224000,0.480750,0.000002,0.000618,87.880000,30050,6.816281,0.020531,14-Feb-19 4:03:01 PM
3.208000,0.480750,0.000002,0.000618,87.880000,30050,6.816281,0.020531,14-Feb-19 4:03:02 PM
3.214000,0.480750,0.000004,0.000618,87.880000,30050,6.816281,0.041062,14-Feb-19 4:03:03 PM
3.232000,0.480655,0.000004,0.000618,87.880000,30050,6.817628,0.041070,14-Feb-19 4:03:03 PM
3.211000,0.480655,0.000002,0.000618,87.880000,30050,6.817628,0.020535,14-Feb-19 4:03:04 PM
3.212000,0.480750,0.000004,0.000620,87.880000,30050,6.836805,0.041062,14-Feb-19 4:03:05 PM
3.231000,0.480750,0.000004,0.000618,87.880000,30050,6.816281,0.041062,14-Feb-19 4:03:05 PM
3.223000,0.480750,0.000004,0.000618,87.880000,30050,6.816281,0.041062,14-Feb-19 4:03:06 PM
3.216000,0.480750,0.000004,0.000622,87.880000,30050,6.857339,0.041062,14-Feb-19 4:03:07 PM
3.228000,0.480750,0.000002,0.000620,87.880000,30050,6.836805,0.020531,14-Feb-19 4:03:08 PM
3.235000,0.480750,0.000004,0.000620,87.880000,30050,6.836805,0.041062,14-Feb-19 4:03:08 PM
3.216000,0.480750,0.000004,0.000618,87.880000,30050,6.816281,0.041062,14-Feb-19 4:03:09 PM
3.232000,0.480750,0.000004,0.000618,87.880000,30050,6.816281,0.041062,14-Feb-19 4:03:10 PM
3.243000,0.480750,0.000006,0.000618,87.880000,30050,6.816281,0.061593,14-Feb-19 4:03:10 PM
3.223000,0.480750,0.000006,0.000618,87.880000,30050,6.816281,0.061593,14-Feb-19 4:03:11 PM
3.229000,0.480750,0.000006,0.000618,87.880000,30050,6.816281,0.061593,14-Feb-19 4:03:12 PM
3.247000,0.480846,0.000004,0.000618,87.880000,30050,6.814920,0.041054,14-Feb-19 4:03:12 PM
3.234000,0.480846,0.000004,0.000618,87.880000,30050,6.814920,0.041054,14-Feb-19 4:03:13 PM
3.228000,0.480846,0.000004,0.000618,87.880000,30050,6.814920,0.041054,14-Feb-19 4:03:14 PM
3.247000,0.480846,0.000004,0.000618,87.880000,30050,6.814920,0.041054,14-Feb-19 4:03:14 PM
3.238000,0.480846,0.000002,0.000620,87.880000,30050,6.835440,0.020527,14-Feb-19 4:03:15 PM
3.229000,0.480846,0.000002,0.000620,87.880000,30050,6.835440,0.020527,14-Feb-19 4:03:16 PM
3.245000,0.480941,0.000002,0.000618,87.880000,30050,6.813574,0.020523,14-Feb-19 4:03:17 PM
3.256000,0.480941,0.000004,0.000618,87.880000,30050,6.813574,0.041046,14-Feb-19 4:03:17 PM
3.233000,0.480941,0.000006,0.000617,87.880000,30050,6.793047,0.061568,14-Feb-19 4:03:18 PM
3.243000,0.480941,0.000006,0.000617,87.880000,30050,6.793047,0.061568,14-Feb-19 4:03:19 PM
3.260000,0.480941,0.000006,0.000618,87.880000,30050,6.813574,0.061568,14-Feb-19 4:03:19 PM
3.247000,0.481036,0.000006,0.000618,87.880000,30050,6.812228,0.061556,14-Feb-19 4:03:20 PM
3.247000,0.481036,0.000006,0.000618,87.880000,30050,6.812228,0.061556,14-Feb-19 4:03:21 PM
3.260000,0.481036,0.000004,0.000618,87.880000,30050,6.812228,0.041038,14-Feb-19 4:03:22 PM
3.260000,0.481036,0.000004,0.000617,87.880000,30050,6.791706,0.041038,14-Feb-19 4:03:22 PM
3.243000,0.481036,0.000002,0.000618,87.880000,30050,6.812228,0.020519,14-Feb-19 4:03:23 PM
3.264000,0.481132,0.000004,0.000618,87.880000,30050,6.810869,0.041029,14-Feb-19 4:03:24 PM
3.270000,0.481132,0.000006,0.000618,87.880000,30050,6.810869,0.061544,14-Feb-19 4:03:24 PM
3.249000,0.481132,0.000006,0.000618,87.880000,30050,6.810869,0.061544,14-Feb-19 4:03:25 PM
3.263000,0.481132,0.000004,0.000618,87.880000,30050,6.810869,0.041029,14-Feb-19 4:03:26 PM
3.273000,0.481227,0.000004,0.000618,87.880000,30050,6.809524,0.041021,14-Feb-19 4:03:26 PM
3.261000,0.481227,0.000004,0.000618,87.880000,30050,6.809524,0.041021,14-Feb-19 4:03:27 PM
3.256000,0.481227,0.000004,0.000618,87.880000,30050,6.809524,0.041021,14-Feb-19 4:03:28 PM
3.278000,0.481227,0.000006,0.000618,87.880000,30050,6.809524,0.061532,14-Feb-19 4:03:28 PM
3.265000,0.481227,0.000006,0.000618,87.880000,30050,6.809524,0.061532,14-Feb-19 4:03:29 PM
3.256000,0.481227,0.000007,0.000617,87.880000,30050,6.789010,0.082043,14-Feb-19 4:03:30 PM
3.278000,0.481227,0.000007,0.000617,87.880000,30050,6.789010,0.082043,14-Feb-19 4:03:31 PM
3.277000,0.481227,0.000007,0.000618,87.880000,30050,6.809524,0.082043,14-Feb-19 4:03:31 PM
3.260000,0.481227,0.000006,0.000618,87.880000,30050,6.809524,0.061532,14-Feb-19 4:03:32 PM
3.271000,0.481227,0.000006,0.000618,87.880000,30050,6.809524,0.061532,14-Feb-19 4:03:33 PM
3.287000,0.481227,0.000004,0.000618,87.880000,30050,6.809524,0.041021,14-Feb-19 4:03:33 PM
3.267000,0.481227,0.000004,0.000618,87.880000,30050,6.809524,0.041021,14-Feb-19 4:03:34 PM
3.275000,0.481227,0.000004,0.000618,87.880000,30050,6.809524,0.041021,14-Feb-19 4:03:35 PM
3.292000,0.481418,0.000004,0.000617,87.880000,30050,6.786316,0.041005,14-Feb-19 4:03:35 PM
3.279000,0.481418,0.000004,0.000618,87.880000,30050,6.806823,0.041005,14-Feb-19 4:03:36 PM
3.274000,0.481418,0.000004,0.000618,87.880000,30050,6.806823,0.041005,14-Feb-19 4:03:37 PM
3.297000,0.481418,0.000004,0.000618,87.880000,30050,6.806823,0.041005,14-Feb-19 4:03:37 PM
3.292000,0.481418,0.000004,0.000620,87.880000,30050,6.827318,0.041005,14-Feb-19 4:03:38 PM
3.275000,0.481418,0.000004,0.000620,87.880000,30050,6.827318,0.041005,14-Feb-19 4:03:39 PM
3.292000,0.481418,0.000004,0.000620,87.880000,30050,6.827318,0.041005,14-Feb-19 4:03:40 PM
3.296000,0.481418,0.000004,0.000620,87.880000,30050,6.827318,0.041005,14-Feb-19 4:03:40 PM
3.282000,0.481513,0.000004,0.000620,87.880000,30050,6.825971,0.040997,14-Feb-19 4:03:41 PM
3.291000,0.481513,0.000004,0.000618,87.880000,30050,6.805480,0.040997,14-Feb-19 4:03:42 PM
3.307000,0.481513,0.000004,0.000618,87.880000,30050,6.805480,0.040997,14-Feb-19 4:03:42 PM
3.287000,0.481609,0.000004,0.000618,87.880000,30050,6.804123,0.040989,14-Feb-19 4:03:43 PM
3.296000,0.481609,0.000006,0.000617,87.880000,30050,6.783625,0.061483,14-Feb-19 4:03:44 PM
3.312000,0.481609,0.000004,0.000618,87.880000,30050,6.804123,0.040989,14-Feb-19 4:03:44 PM
3.291000,0.481609,0.000004,0.000618,87.880000,30050,6.804123,0.040989,14-Feb-19 4:03:45 PM
3.300000,0.481609,0.000006,0.000618,87.880000,30050,6.804123,0.061483,14-Feb-19 4:03:46 PM
3.313000,0.481609,0.000004,0.000618,87.880000,30050,6.804123,0.040989,14-Feb-19 4:03:47 PM
3.303000,0.481609,0.000006,0.000620,87.880000,30050,6.824610,0.061483,14-Feb-19 4:03:47 PM
3.299000,0.481704,0.000004,0.000618,87.880000,30050,6.802781,0.040981,14-Feb-19 4:03:48 PM
3.318000,0.481704,0.000002,0.000618,87.880000,30050,6.802781,0.020490,14-Feb-19 4:03:49 PM
3.316000,0.481704,0.000002,0.000618,87.880000,30050,6.802781,0.020490,14-Feb-19 4:03:49 PM
3.301000,0.481704,0.000002,0.000618,87.880000,30050,6.802781,0.020490,14-Feb-19 4:03:50 PM
3.317000,0.481704,0.000004,0.000618,87.880000,30050,6.802781,0.040981,14-Feb-19 4:03:51 PM
3.326000,0.481704,0.000002,0.000618,87.880000,30050,6.802781,0.020490,14-Feb-19 4:03:51 PM
3.307000,0.481704,0.000004,0.000618,87.880000,30050,6.802781,0.040981,14-Feb-19 4:03:52 PM
3.316000,0.481704,0.000004,0.000618,87.880000,30050,6.802781,0.040981,14-Feb-19 4:03:53 PM
3.332000,0.481704,0.000006,0.000620,87.880000,30050,6.823264,0.061471,14-Feb-19 4:03:53 PM
3.312000,0.481704,0.000006,0.000620,87.880000,30050,6.823264,0.061471,14-Feb-19 4:03:54 PM
3.315000,0.481704,0.000004,0.000620,87.880000,30050,6.823264,0.040981,14-Feb-19 4:03:55 PM
3.334000,0.481704,0.000006,0.000620,87.880000,30050,6.823264,0.061471,14-Feb-19 4:03:56 PM
3.332000,0.481799,0.000004,0.000622,87.880000,30050,6.842409,0.040973,14-Feb-19 4:03:56 PM
3.320000,0.481704,0.000004,0.000622,87.880000,30050,6.843759,0.040981,14-Feb-19 4:03:57 PM
3.333000,0.481704,0.000006,0.000622,87.880000,30050,6.843759,0.061471,14-Feb-19 4:03:58 PM
3.342000,0.481799,0.000006,0.000622,87.880000,30050,6.842409,0.061459,14-Feb-19 4:03:58 PM
3.321000,0.481799,0.000006,0.000620,87.880000,30050,6.821919,0.061459,14-Feb-19 4:03:59 PM
3.338000,0.481799,0.000004,0.000620,87.880000,30050,6.821919,0.040973,14-Feb-19 4:04:00 PM
3.348000,0.481895,0.000004,0.000618,87.880000,30050,6.800085,0.040964,14-Feb-19 4:04:00 PM
3.327000,0.481895,0.000004,0.000620,87.880000,30050,6.820560,0.040964,14-Feb-19 4:04:01 PM
3.336000,0.481895,0.000004,0.000620,87.880000,30050,6.820560,0.040964,14-Feb-19 4:04:02 PM
3.353000,0.481895,0.000004,0.000620,87.880000,30050,6.820560,0.040964,14-Feb-19 4:04:02 PM
3.348000,0.481895,0.000004,0.000620,87.880000,30050,6.820560,0.040964,14-Feb-19 4:04:03 PM
3.336000,0.481895,0.000004,0.000618,87.880000,30050,6.800085,0.040964,14-Feb-19 4:04:04 PM
3.354000,0.481895,0.000004,0.000620,87.880000,30050,6.820560,0.040964,14-Feb-19 4:04:05 PM
3.352000,0.481895,0.000004,0.000620,87.880000,30050,6.820560,0.040964,14-Feb-19 4:04:05 PM
3.337000,0.481990,0.000004,0.000622,87.880000,30050,6.839698,0.040956,14-Feb-19 4:04:06 PM
3.354000,0.481990,0.000004,0.000624,87.880000,30050,6.860180,0.040956,14-Feb-19 4:04:07 PM
3.363000,0.481990,0.000004,0.000624,87.880000,30050,6.860180,0.040956,14-Feb-19 4:04:07 PM
3.342000,0.481990,0.000004,0.000620,87.880000,30050,6.819216,0.040956,14-Feb-19 4:04:08 PM
3.353000,0.481990,0.000004,0.000620,87.880000,30050,6.819216,0.040956,14-Feb-19 4:04:09 PM
3.369000,0.482085,0.000004,0.000620,87.880000,30050,6.817872,0.040948,14-Feb-19 4:04:10 PM
3.356000,0.482085,0.000004,0.000620,87.880000,30050,6.817872,0.040948,14-Feb-19 4:04:10 PM
3.358000,0.482085,0.000004,0.000620,87.880000,30050,6.817872,0.040948,14-Feb-19 4:04:11 PM
3.371000,0.482085,0.000004,0.000622,87.880000,30050,6.838350,0.040948,14-Feb-19 4:04:12 PM
3.369000,0.482085,0.000004,0.000622,87.880000,30050,6.838350,0.040948,14-Feb-19 4:04:12 PM
3.354000,0.482085,0.000004,0.000624,87.880000,30050,6.858828,0.040948,14-Feb-19 4:04:13 PM
3.376000,0.482085,0.000004,0.000626,87.880000,30050,6.879295,0.040948,14-Feb-19 4:04:14 PM
3.380000,0.482085,0.000004,0.000624,87.880000,30050,6.858828,0.040948,14-Feb-19 4:04:14 PM
3.360000,0.482181,0.000004,0.000622,87.880000,30050,6.836988,0.040940,14-Feb-19 4:04:15 PM
3.375000,0.482181,0.000004,0.000622,87.880000,30050,6.836988,0.040940,14-Feb-19 4:04:16 PM
3.384000,0.482181,0.000004,0.000620,87.880000,30050,6.816514,0.040940,14-Feb-19 4:04:16 PM
3.372000,0.482276,0.000004,0.000622,87.880000,30050,6.835642,0.040932,14-Feb-19 4:04:17 PM
3.370000,0.482276,0.000004,0.000622,87.880000,30050,6.835642,0.040932,14-Feb-19 4:04:18 PM
3.391000,0.482371,0.000004,0.000624,87.880000,30050,6.854761,0.040924,14-Feb-19 4:04:19 PM
3.377000,0.482371,0.000004,0.000624,87.880000,30050,6.854761,0.040924,14-Feb-19 4:04:19 PM
3.371000,0.482371,0.000004,0.000622,87.880000,30050,6.834295,0.040924,14-Feb-19 4:04:20 PM
3.393000,0.482371,0.000004,0.000622,87.880000,30050,6.834295,0.040924,14-Feb-19 4:04:21 PM
3.390000,0.482371,0.000006,0.000622,87.880000,30050,6.834295,0.061386,14-Feb-19 4:04:21 PM
3.376000,0.482371,0.000007,0.000624,87.880000,30050,6.854761,0.081848,14-Feb-19 4:04:22 PM
3.392000,0.482371,0.000007,0.000624,87.880000,30050,6.854761,0.081848,14-Feb-19 4:04:23 PM
3.402000,0.482371,0.000006,0.000626,87.880000,30050,6.875216,0.061386,14-Feb-19 4:04:23 PM
3.382000,0.482371,0.000006,0.000624,87.880000,30050,6.854761,0.061386,14-Feb-19 4:04:24 PM
3.392000,0.482371,0.000006,0.000622,87.880000,30050,6.834295,0.061386,14-Feb-19 4:04:25 PM
3.415000,0.482371,0.000004,0.000622,87.880000,30050,6.834295,0.040924,14-Feb-19 4:04:26 PM
3.394000,0.482371,0.000004,0.000620,87.880000,30050,6.813830,0.040924,14-Feb-19 4:04:26 PM
3.392000,0.482371,0.000004,0.000620,87.880000,30050,6.813830,0.040924,14-Feb-19 4:04:27 PM
3.424000,0.482371,0.000006,0.000622,87.880000,30050,6.834295,0.061386,14-Feb-19 4:04:28 PM
3.413000,0.482371,0.000004,0.000624,87.880000,30050,6.854761,0.040924,14-Feb-19 4:04:28 PM
3.393000,0.482371,0.000006,0.000624,87.880000,30050,6.854761,0.061386,14-Feb-19 4:04:29 PM
3.429000,0.482371,0.000006,0.000624,87.880000,30050,6.854761,0.061386,14-Feb-19 4:04:30 PM
3.423000,0.482371,0.000006,0.000620,87.880000,30050,6.813830,0.061386,14-Feb-19 4:04:30 PM
3.399000,0.482371,0.000007,0.000622,87.880000,30050,6.834295,0.081848,14-Feb-19 4:04:31 PM
3.417000,0.482371,0.000007,0.000622,87.880000,30050,6.834295,0.081848,14-Feb-19 4:04:32 PM
3.444000,0.482371,0.000007,0.000624,87.880000,30050,6.854761,0.081848,14-Feb-19 4:04:32 PM
3.406000,0.482371,0.000006,0.000624,87.880000,30050,6.854761,0.061386,14-Feb-19 4:04:33 PM
3.416000,0.482467,0.000004,0.000624,87.880000,30050,6.853397,0.040916,14-Feb-19 4:04:34 PM
3.456000,0.482467,0.000004,0.000624,87.880000,30050,6.853397,0.040916,14-Feb-19 4:04:35 PM
3.428000,0.482467,0.000004,0.000624,87.880000,30050,6.853397,0.040916,14-Feb-19 4:04:35 PM
3.426000,0.482467,0.000004,0.000624,87.880000,30050,6.853397,0.040916,14-Feb-19 4:04:36 PM
3.460000,0.482467,0.000004,0.000624,87.880000,30050,6.853397,0.040916,14-Feb-19 4:04:37 PM
3.453000,0.482467,0.000004,0.000624,87.880000,30050,6.853397,0.040916,14-Feb-19 4:04:37 PM
3.428000,0.482467,0.000006,0.000622,87.880000,30050,6.832935,0.061374,14-Feb-19 4:04:38 PM
3.460000,0.482467,0.000004,0.000622,87.880000,30050,6.832935,0.040916,14-Feb-19 4:04:39 PM
3.475000,0.482467,0.000006,0.000624,87.880000,30050,6.853397,0.061374,14-Feb-19 4:04:39 PM
3.438000,0.482467,0.000006,0.000622,87.880000,30050,6.832935,0.061374,14-Feb-19 4:04:40 PM
3.459000,0.482467,0.000006,0.000622,87.880000,30050,6.832935,0.061374,14-Feb-19 4:04:41 PM
3.485000,0.482467,0.000004,0.000620,87.880000,30050,6.812474,0.040916,14-Feb-19 4:04:41 PM
3.460000,0.482467,0.000004,0.000618,87.880000,30050,6.792023,0.040916,14-Feb-19 4:04:42 PM
3.459000,0.482467,0.000004,0.000618,87.880000,30050,6.792023,0.040916,14-Feb-19 4:04:43 PM
3.498000,0.482562,0.000004,0.000620,87.880000,30050,6.811133,0.040908,14-Feb-19 4:04:44 PM
3.469000,0.482562,0.000004,0.000622,87.880000,30050,6.831590,0.040908,14-Feb-19 4:04:44 PM
3.460000,0.482562,0.000006,0.000624,87.880000,30050,6.852048,0.061362,14-Feb-19 4:04:45 PM
3.494000,0.482562,0.000007,0.000624,87.880000,30050,6.852048,0.081816,14-Feb-19 4:04:46 PM
3.495000,0.482562,0.000007,0.000624,87.880000,30050,6.852048,0.081816,14-Feb-19 4:04:46 PM
3.470000,0.482562,0.000006,0.000622,87.880000,30050,6.831590,0.061362,14-Feb-19 4:04:47 PM
3.492000,0.482562,0.000006,0.000620,87.880000,30050,6.811133,0.061362,14-Feb-19 4:04:48 PM
3.517000,0.482562,0.000004,0.000622,87.880000,30050,6.831590,0.040908,14-Feb-19 4:04:48 PM
3.480000,0.482562,0.000004,0.000624,87.880000,30050,6.852048,0.040908,14-Feb-19 4:04:49 PM
3.501000,0.482562,0.000004,0.000624,87.880000,30050,6.852048,0.040908,14-Feb-19 4:04:50 PM
3.530000,0.482562,0.000006,0.000626,87.880000,30050,6.872495,0.061362,14-Feb-19 4:04:51 PM
3.500000,0.482562,0.000006,0.000626,87.880000,30050,6.872495,0.061362,14-Feb-19 4:04:51 PM
3.500000,0.482562,0.000006,0.000626,87.880000,30050,6.872495,0.061362,14-Feb-19 4:04:52 PM
3.539000,0.482562,0.000004,0.000624,87.880000,30050,6.852048,0.040908,14-Feb-19 4:04:53 PM
3.525000,0.482562,0.000002,0.000620,87.880000,30050,6.811133,0.020454,14-Feb-19 4:04:53 PM
3.502000,0.482658,0.000004,0.000620,87.880000,30050,6.809778,0.040900,14-Feb-19 4:04:54 PM
3.535000,0.482658,0.000004,0.000622,87.880000,30050,6.830231,0.040900,14-Feb-19 4:04:55 PM
3.534000,0.482562,0.000004,0.000622,87.880000,30050,6.831590,0.040908,14-Feb-19 4:04:55 PM
3.511000,0.482658,0.000006,0.000622,87.880000,30050,6.830231,0.061349,14-Feb-19 4:04:56 PM
3.533000,0.482658,0.000006,0.000620,87.880000,30050,6.809778,0.061349,14-Feb-19 4:04:57 PM
3.561000,0.482658,0.000007,0.000620,87.880000,30050,6.809778,0.081799,14-Feb-19 4:04:57 PM
3.520000,0.482753,0.000006,0.000620,87.880000,30050,6.808438,0.061337,14-Feb-19 4:04:58 PM
3.532000,0.482658,0.000006,0.000622,87.880000,30050,6.830231,0.061349,14-Feb-19 4:04:59 PM
3.567000,0.482753,0.000004,0.000622,87.880000,30050,6.828887,0.040892,14-Feb-19 4:05:00 PM
3.540000,0.482753,0.000004,0.000620,87.880000,30050,6.808438,0.040892,14-Feb-19 4:05:00 PM
3.542000,0.482753,0.000004,0.000622,87.880000,30050,6.828887,0.040892,14-Feb-19 4:05:01 PM
3.567000,0.482753,0.000002,0.000624,87.880000,30050,6.849337,0.020446,14-Feb-19 4:05:02 PM
3.565000,0.482753,0.000004,0.000624,87.880000,30050,6.849337,0.040892,14-Feb-19 4:05:02 PM
3.543000,0.482753,0.000006,0.000624,87.880000,30050,6.849337,0.061337,14-Feb-19 4:05:03 PM
3.576000,0.482753,0.000007,0.000624,87.880000,30050,6.849337,0.081783,14-Feb-19 4:05:04 PM
3.593000,0.482848,0.000006,0.000624,87.880000,30050,6.847989,0.061325,14-Feb-19 4:05:04 PM
3.552000,0.482848,0.000006,0.000624,87.880000,30050,6.847989,0.061325,14-Feb-19 4:05:05 PM
3.575000,0.482753,0.000006,0.000626,87.880000,30050,6.869775,0.061337,14-Feb-19 4:05:06 PM
3.602000,0.482753,0.000006,0.000626,87.880000,30050,6.869775,0.061337,14-Feb-19 4:05:06 PM
3.571000,0.482848,0.000006,0.000628,87.880000,30050,6.888869,0.061325,14-Feb-19 4:05:07 PM
3.574000,0.482848,0.000006,0.000626,87.880000,30050,6.868424,0.061325,14-Feb-19 4:05:08 PM
3.608000,0.482848,0.000004,0.000626,87.880000,30050,6.868424,0.040884,14-Feb-19 4:05:09 PM
3.580000,0.482944,0.000006,0.000626,87.880000,30050,6.867059,0.061313,14-Feb-19 4:05:09 PM
3.575000,0.482944,0.000004,0.000624,87.880000,30050,6.846628,0.040875,14-Feb-19 4:05:10 PM
3.608000,0.482944,0.000004,0.000624,87.880000,30050,6.846628,0.040875,14-Feb-19 4:05:11 PM
3.617000,0.482944,0.000004,0.000624,87.880000,30050,6.846628,0.040875,14-Feb-19 4:05:11 PM
3.584000,0.482944,0.000006,0.000622,87.880000,30050,6.826187,0.061313,14-Feb-19 4:05:12 PM
3.606000,0.482944,0.000006,0.000620,87.880000,30050,6.805745,0.061313,14-Feb-19 4:05:13 PM
3.631000,0.482944,0.000004,0.000620,87.880000,30050,6.805745,0.040875,14-Feb-19 4:05:13 PM
3.591000,0.482944,0.000004,0.000620,87.880000,30050,6.805745,0.040875,14-Feb-19 4:05:14 PM
3.615000,0.482944,0.000004,0.000620,87.880000,30050,6.805745,0.040875,14-Feb-19 4:05:15 PM
3.637000,0.482944,0.000002,0.000622,87.880000,30050,6.826187,0.020438,14-Feb-19 4:05:16 PM
3.623000,0.482944,0.000004,0.000624,87.880000,30050,6.846628,0.040875,14-Feb-19 4:05:16 PM
3.613000,0.482944,0.000004,0.000622,87.880000,30050,6.826187,0.040875,14-Feb-19 4:05:17 PM
3.646000,0.482944,0.000004,0.000622,87.880000,30050,6.826187,0.040875,14-Feb-19 4:05:18 PM
3.644000,0.482944,0.000006,0.000626,87.880000,30050,6.867059,0.061313,14-Feb-19 4:05:18 PM
3.613000,0.482944,0.000007,0.000626,87.880000,30050,6.867059,0.081751,14-Feb-19 4:05:19 PM
3.646000,0.482944,0.000007,0.000628,87.880000,30050,6.887500,0.081751,14-Feb-19 4:05:20 PM
3.653000,0.482944,0.000007,0.000626,87.880000,30050,6.867059,0.081751,14-Feb-19 4:05:20 PM
3.620000,0.482944,0.000006,0.000624,87.880000,30050,6.846628,0.061313,14-Feb-19 4:05:21 PM
3.645000,0.482944,0.000004,0.000622,87.880000,30050,6.826187,0.040875,14-Feb-19 4:05:22 PM
3.668000,0.482944,0.000000,0.000622,87.880000,30050,6.826187,0.000000,14-Feb-19 4:05:23 PM
3.636000,0.482944,0.000000,0.000624,87.880000,30050,6.846628,0.000000,14-Feb-19 4:05:23 PM
3.643000,0.482944,0.000002,0.000626,87.880000,30050,6.867059,0.020438,14-Feb-19 4:05:24 PM
3.675000,0.482944,0.000002,0.000626,87.880000,30050,6.867059,0.020438,14-Feb-19 4:05:25 PM
3.659000,0.483039,0.000004,0.000626,87.880000,30050,6.865708,0.040867,14-Feb-19 4:05:25 PM
3.652000,0.483039,0.000002,0.000628,87.880000,30050,6.886145,0.020434,14-Feb-19 4:05:26 PM
3.676000,0.483039,0.000004,0.000626,87.880000,30050,6.865708,0.040867,14-Feb-19 4:05:27 PM
3.681000,0.483039,0.000004,0.000628,87.880000,30050,6.886145,0.040867,14-Feb-19 4:05:27 PM
3.652000,0.483039,0.000004,0.000628,87.880000,30050,6.886145,0.040867,14-Feb-19 4:05:28 PM
3.685000,0.483039,0.000004,0.000628,87.880000,30050,6.886145,0.040867,14-Feb-19 4:05:29 PM
3.697000,0.483039,0.000006,0.000622,87.880000,30050,6.824844,0.061301,14-Feb-19 4:05:30 PM
3.664000,0.483039,0.000006,0.000624,87.880000,30050,6.845282,0.061301,14-Feb-19 4:05:30 PM
3.684000,0.483039,0.000006,0.000622,87.880000,30050,6.824844,0.061301,14-Feb-19 4:05:31 PM
3.706000,0.483134,0.000004,0.000624,87.880000,30050,6.843936,0.040859,14-Feb-19 4:05:32 PM
3.687000,0.483134,0.000004,0.000624,87.880000,30050,6.843936,0.040859,14-Feb-19 4:05:32 PM
3.682000,0.483134,0.000004,0.000624,87.880000,30050,6.843936,0.040859,14-Feb-19 4:05:33 PM
3.714000,0.483134,0.000004,0.000624,87.880000,30050,6.843936,0.040859,14-Feb-19 4:05:34 PM
3.696000,0.483134,0.000004,0.000624,87.880000,30050,6.843936,0.040859,14-Feb-19 4:05:34 PM
3.683000,0.483134,0.000002,0.000622,87.880000,30050,6.823502,0.020430,14-Feb-19 4:05:35 PM
3.715000,0.483230,0.000002,0.000622,87.880000,30050,6.822147,0.020426,14-Feb-19 4:05:36 PM
3.718000,0.483230,0.000004,0.000622,87.880000,30050,6.822147,0.040851,14-Feb-19 4:05:36 PM
3.687000,0.483134,0.000004,0.000624,87.880000,30050,6.843936,0.040859,14-Feb-19 4:05:37 PM
3.714000,0.483134,0.000004,0.000626,87.880000,30050,6.864358,0.040859,14-Feb-19 4:05:38 PM
3.735000,0.483134,0.000004,0.000624,87.880000,30050,6.843936,0.040859,14-Feb-19 4:05:39 PM
