Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Re M in nH,Im M in nH,Date/time
297.600000,0.521949,-0.000003,0.005547,87.690000,30260,55.924324,-0.028169,14-Feb-19 9:30:08 AM
297.600000,0.521949,-0.000002,0.005546,87.690000,30260,55.914948,-0.018779,14-Feb-19 9:30:09 AM
297.590000,0.521949,0.000000,0.005546,87.690000,30260,55.910210,0.000000,14-Feb-19 9:30:10 AM
297.580000,0.521949,0.000000,0.005547,87.690000,30260,55.928962,0.000000,14-Feb-19 9:30:11 AM
297.580000,0.521949,-0.000001,0.005547,87.690000,30260,55.919586,-0.014084,14-Feb-19 9:30:11 AM
297.580000,0.521949,-0.000003,0.005547,87.690000,30260,55.924324,-0.028169,14-Feb-19 9:30:12 AM
297.570000,0.521949,-0.000003,0.005547,87.690000,30260,55.924324,-0.032863,14-Feb-19 9:30:13 AM
297.560000,0.521949,-0.000004,0.005547,87.690000,30260,55.924324,-0.037558,14-Feb-19 9:30:13 AM
297.560000,0.521949,-0.000003,0.005547,87.690000,30260,55.924324,-0.028169,14-Feb-19 9:30:14 AM
297.560000,0.521949,0.000000,0.005547,87.690000,30260,55.924324,0.000000,14-Feb-19 9:30:15 AM
297.550000,0.521949,0.000001,0.005546,87.690000,30260,55.914948,0.014084,14-Feb-19 9:30:15 AM
297.550000,0.521949,0.000002,0.005546,87.690000,30260,55.910210,0.018779,14-Feb-19 9:30:16 AM
297.540000,0.521949,0.000003,0.005545,87.690000,30260,55.900833,0.028169,14-Feb-19 9:30:17 AM
297.540000,0.521949,0.000002,0.005544,87.690000,30260,55.896095,0.023474,14-Feb-19 9:30:17 AM
297.530000,0.521949,0.000003,0.005545,87.690000,30260,55.900833,0.028169,14-Feb-19 9:30:18 AM
297.530000,0.521949,0.000002,0.005546,87.690000,30260,55.910210,0.018779,14-Feb-19 9:30:19 AM
297.520000,0.521949,0.000000,0.005546,87.690000,30260,55.914948,0.000000,14-Feb-19 9:30:20 AM
297.520000,0.521949,0.000001,0.005547,87.690000,30260,55.928962,0.009390,14-Feb-19 9:30:20 AM
297.510000,0.521949,0.000002,0.005548,87.690000,30260,55.938338,0.018779,14-Feb-19 9:30:21 AM
297.500000,0.521949,0.000002,0.005547,87.690000,30260,55.928962,0.018779,14-Feb-19 9:30:22 AM
297.500000,0.521949,0.000002,0.005547,87.690000,30260,55.924324,0.023474,14-Feb-19 9:30:22 AM
297.500000,0.521949,0.000001,0.005545,87.690000,30260,55.900833,0.009390,14-Feb-19 9:30:23 AM
297.490000,0.521949,0.000001,0.005545,87.690000,30260,55.900833,0.009390,14-Feb-19 9:30:24 AM
297.480000,0.521949,0.000000,0.005545,87.690000,30260,55.905471,0.004695,14-Feb-19 9:30:24 AM
297.480000,0.521949,-0.000001,0.005546,87.690000,30260,55.914948,-0.014084,14-Feb-19 9:30:25 AM
297.470000,0.521949,-0.000002,0.005547,87.690000,30260,55.924324,-0.018779,14-Feb-19 9:30:26 AM
297.460000,0.521949,0.000000,0.005547,87.690000,30260,55.919586,0.000000,14-Feb-19 9:30:26 AM
297.460000,0.521949,0.000000,0.005548,87.690000,30260,55.933701,0.004695,14-Feb-19 9:30:27 AM
297.460000,0.521949,-0.000000,0.005551,87.690000,30260,55.961829,-0.004695,14-Feb-19 9:30:28 AM
